"기준일ID","시군구코드","시군구명","총생활인구수","내국인생활인구수","장기체류외국인인구수","단기체류외국인인구수","일최대인구수","일최소인구수","주간인구수(09~18)","야간인구수(19~08)","일최대이동인구수","서울외유입인구수","동일자치구행정동간이동인구수","자치구간이동인구수"
"20200304","11650","서초구","608377.10960","586020.21210","17888.93310","4467.96450","712405.80830","511935.95790","693420.20230","547632.04330","406379.32560","121142.67700","88087.44920","197149.19940"
"20200304","11680","강남구","875570.82050","844003.68450","21268.85150","10298.28440","1086857.47530","698455.62760","1043028.07310","755958.49710","632527.05430","188802.00320","122098.76210","321626.28900"
"20200304","11710","송파구","794946.77330","772668.37640","17957.18760","4321.20930","804688.60110","789249.31700","793671.04870","795858.00510","371947.32710","94999.72400","162715.82680","114231.77630"
"20200304","11740","강동구","524827.69010","513296.47760","9899.28220","1631.93030","554434.79600","488677.82280","496355.34380","545165.08030","241821.38480","43964.05380","150724.80080","47132.53020"
"20200303","11000","서울시","11352808.07370","10832409.04410","408024.16530","112374.86430","11630400.32510","11075685.22160","11594277.98540","11180329.56540","5975941.34320","1304173.16580","2249489.51010","2422278.66730"
"20200303","11110","종로구","303337.01330","279764.74120","16152.32810","7419.94400","399679.33380","228417.44620","376453.61340","251110.87050","252716.02800","58556.16330","33929.60270","160230.26200"
"20200303","11140","중구","307069.66610","275137.72440","19448.37390","12483.56780","442133.89510","198820.53520","413915.08960","230751.50650","312287.04750","76626.02070","32945.75750","202715.26930"
"20200303","11170","용산구","316869.13900","290066.44010","21801.34870","5001.35020","342541.93090","286505.54970","340403.58720","300058.81880","182005.99220","43171.83520","47489.36260","91344.79440"
"20200303","11200","성동구","376689.23800","357781.46700","15337.32060","3570.45040","391889.57580","358099.82700","390228.37840","367018.42350","207271.51880","36700.54700","67530.14060","103040.83120"
"20200303","11215","광진구","393264.02620","367568.63930","21886.75030","3808.63650","414970.73070","363328.49980","371597.90680","408739.82570","164673.00910","27028.68230","77802.15670","59842.17010"
"20200303","11230","동대문구","388078.76190","361005.43870","21264.02200","5809.30130","395272.23990","382170.78140","384503.46660","390632.54430","181755.65730","28031.73920","75314.98550","78408.93260"
"20200303","11260","중랑구","370622.20800","363220.14140","6431.76080","970.30570","404093.11430","332302.81900","340475.59280","392155.50450","152299.76460","21764.66080","94147.85450","36387.24930"
"20200303","11290","성북구","452721.42870","433778.52490","14906.69770","4036.20610","477476.80160","422117.72570","428996.82240","469667.57610","176489.53460","19583.59980","87469.16140","69436.77340"
"20200303","11305","강북구","316645.88950","310214.38630","5493.38860","938.11450","342835.31380","289411.10350","294403.18600","332533.53490","184085.27780","10826.43630","128663.21310","44595.62840"
"20200303","11320","도봉구","287639.21130","283811.61340","2984.79210","842.80580","307743.42410","262197.70550","267843.98270","301778.66020","130188.86050","15464.95700","77101.23440","37622.66910"
"20200303","11350","노원구","540484.15910","533366.77910","5327.24890","1790.13110","581242.72380","494204.79690","503328.99890","567023.55920","203649.48940","29194.45280","124508.99840","49946.03820"
"20200303","11380","은평구","460119.85370","451019.11420","7785.72690","1315.01250","507487.30290","404728.28580","416377.99850","491364.03590","168686.27950","24415.78640","113380.51690","30889.97620"
"20200303","11410","서대문구","398975.79590","370095.94060","21881.95770","6997.89770","415611.77380","385919.96430","409608.62540","391380.91780","207308.84570","40600.53850","65880.36400","100827.94320"
"20200303","11440","마포구","494546.86190","464369.80020","21050.45370","9126.60800","527955.03010","462113.91990","519941.56620","476407.78740","281518.70740","64873.60760","86108.78320","130536.31660"
"20200303","11470","양천구","418743.50870","410904.63410","6202.67730","1636.19730","441037.44820","393198.06260","397928.11240","433611.64890","189506.53970","29692.38240","96425.63020","63388.52710"
"20200303","11500","강서구","567765.34580","551476.65070","10632.58560","5656.10960","589234.96160","542939.87700","547842.21050","581996.15680","251821.37830","59015.71640","128548.30740","64257.35450"
"20200303","11530","구로구","435055.59860","402060.70080","28141.57710","4853.32070","445241.16440","426415.22380","432497.82690","436882.57830","210018.01340","62353.75950","76824.01630","70840.23760"
"20200303","11545","금천구","256223.86160","236409.97070","17589.36600","2224.52490","285444.80140","230364.02680","281601.33430","238097.09530","169371.05090","62367.47760","49994.72040","57008.85290"
"20200303","11560","영등포구","515231.75940","473402.57090","36808.87250","5020.31600","580113.92780","452594.69100","571080.05680","475340.11840","345237.79400","87058.58180","91737.91960","166441.29260"
"20200303","11590","동작구","428195.08770","407828.84780","16802.93300","3563.30690","455880.05620","395107.53790","401883.56800","446989.03030","170632.02220","27861.51440","74815.12680","67955.38100"
"20200303","11620","관악구","522065.57750","495015.04540","23306.16890","3744.36320","572051.35650","461625.69290","474092.41860","556332.11950","203143.60770","28300.27460","119037.97040","55805.36270"
"20200303","11650","서초구","608123.77870","585984.10910","17532.26010","4607.40950","711978.30040","510734.80960","693542.39630","547110.48050","405860.53760","121733.66800","86229.02840","197897.84120"
"20200303","11680","강남구","874566.16050","843711.21100","21014.82800","9840.12150","1087331.94310","692749.73810","1044675.00410","753059.84370","634216.24060","190722.34020","121306.05320","322187.84720"
"20200303","11710","송파구","795739.22860","771982.09040","18380.22610","5376.91200","804120.40490","791288.06500","795930.59650","795602.53720","374687.89450","95531.82470","164003.91730","115152.15250"
"20200303","11740","강동구","524034.91410","512432.46240","9860.50050","1741.95120","554843.99910","487167.14660","495125.64620","544684.39130","244089.06300","44609.15570","151611.67340","47868.23390"
"20200302","11000","서울시","11350008.43940","10829274.27420","409575.29750","111158.86770","11641809.00040","11057956.42990","11601215.55510","11170574.78540","6020798.67860","1307578.31930","2278900.83400","2434319.52530"
"20200302","11110","종로구","299194.28810","276473.25010","15786.53350","6934.50440","396042.22780","222569.19340","373210.59360","246325.49840","252263.54170","57376.48620","34779.78970","160107.26580"
"20200302","11140","중구","305179.08980","272053.57200","19806.85410","13318.66360","443090.79770","191465.88410","415675.63590","226252.98540","315146.42980","76904.67190","33310.58790","204931.17000"
"20200302","11170","용산구","315073.10140","288925.25080","21165.20680","4982.64380","341394.47990","284923.52430","338960.11520","298010.94870","182346.64690","43095.19230","47581.37780","91670.07680"
"20200302","11200","성동구","374876.96360","355947.67930","15328.05860","3601.22570","390389.80760","354929.89750","389029.00240","364768.36440","209644.23800","36868.38400","68584.99230","104190.86170"
"20200302","11215","광진구","395281.87380","368953.83940","22245.94410","4082.09030","416687.38560","366319.75450","374123.24320","410395.18150","168502.78590","27464.14350","80486.18520","60552.45720"
"20200302","11230","동대문구","388485.79890","361698.32630","21406.20890","5381.26370","394058.93090","382237.43320","385072.97650","390923.52920","182079.53930","27832.50630","75549.62040","78697.41260"
"20200302","11260","중랑구","373067.02410","365999.15330","6318.40370","749.46710","408344.24830","335293.74520","342833.49520","394662.40180","154592.78560","22336.57680","95141.64010","37114.56870"
"20200302","11290","성북구","455854.43780","435872.39330","15065.33790","4916.70660","481111.50900","426126.72250","432200.07260","472750.41290","178112.76180","19733.28160","88678.38500","69701.09520"
"20200302","11305","강북구","317767.22820","311674.85700","5419.47140","672.89970","345786.29050","289100.12200","294547.61430","334352.66660","185393.80080","10849.36440","129464.21340","45080.22300"
"20200302","11320","도봉구","289130.50840","285359.15480","3046.93940","724.41430","310619.69180","263267.41750","268983.04270","303521.55540","131730.52080","15575.45210","77873.51500","38281.55370"
"20200302","11350","노원구","541416.91200","534234.09910","5383.95080","1798.86210","585180.63470","493459.91740","502349.72780","569322.04360","203029.75170","28738.84350","125193.60440","49097.30380"
"20200302","11380","은평구","461486.97640","452032.23640","7775.35700","1679.38300","511823.06830","404642.48010","416740.12580","493449.01250","169646.54450","24173.98200","114083.73660","31388.82590"
"20200302","11410","서대문구","399597.12560","369489.62710","22963.70450","7143.79390","415061.38950","385968.15610","411467.42380","391118.34110","206977.89370","39932.67060","65998.33820","101046.88490"
"20200302","11440","마포구","491111.45620","461351.15140","20988.43820","8771.86660","524103.44780","458624.45350","516538.50620","472949.27770","279614.03300","64094.44110","86136.26890","129383.32300"
"20200302","11470","양천구","418571.93020","410879.27080","6186.90040","1505.75910","442605.68820","390721.48690","396316.29810","434468.81030","190106.26780","29748.77390","96397.96260","63959.53130"
"20200302","11500","강서구","569277.39900","552861.44230","10745.15790","5670.79880","592108.23670","543796.33440","549009.22970","583754.66280","252515.19690","58905.03210","129046.86230","64563.30250"
"20200302","11530","구로구","437646.58390","404198.42880","28577.94280","4870.21230","448062.27990","430634.03900","435123.43200","439448.83520","212779.42700","64496.90730","76932.25830","71350.26140"
"20200302","11545","금천구","256720.43900","237202.48230","17458.13460","2059.82200","287399.06300","229195.15730","283274.99970","237752.89560","171640.35120","62540.58140","50599.97640","58499.79340"
"20200302","11560","영등포구","516255.32370","473710.70150","37156.81530","5387.80690","585777.30250","449032.92460","575850.74230","473687.16760","349782.16070","88205.69840","92185.22480","169391.23750"
"20200302","11590","동작구","429881.90430","408759.04830","17253.01130","3869.84470","458890.14260","395287.85690","402401.97220","449510.42710","170809.28400","27326.47130","75818.41780","67664.39490"
"20200302","11620","관악구","523278.32040","496472.78480","23516.11690","3289.41860","574957.39190","462254.92000","474891.10300","557840.61850","204467.34640","28655.66540","119422.98700","56388.69400"
"20200302","11650","서초구","607925.06790","586006.43490","17384.23120","4534.40180","713562.90700","505377.68960","695204.22600","545582.81220","407884.98220","123176.35550","85786.13190","198922.49480"
"20200302","11680","강남구","866165.33140","835712.65320","20657.56450","9795.11370","1082577.04980","674106.27380","1040775.35160","741443.88830","638654.46990","189512.60760","126321.79960","322820.06270"
"20200302","11710","송파구","789151.87750","767215.58420","18018.12710","3918.16630","796280.04410","781642.97490","788237.34620","789805.11420","375279.22860","93973.29900","166971.89630","114334.03330"
"20200302","11740","강동구","527611.47820","516190.85270","9920.88670","1499.73880","559573.94460","491320.41370","498399.27940","548477.33450","249050.48010","47405.06560","154449.22970","47196.18480"
